stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1024,119.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2048,239.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4096,469.62
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8192,922.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16384,1835.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32768,3284.93
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,65536,6457.68
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,131072,12190.53
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,262144,21174.54
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,524288,37799.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1048576,57776.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2097152,82837.78
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4194304,116303.06
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8388608,131278.61
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16777216,141769.02
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,33554432,147210.04
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,67108864,149653.47
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1,2.99
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2,5.98
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4,12.75
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8,26.03
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16,52.43
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32,104.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,64,207.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,128,409.98
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,256,799.61
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,512,42.73
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1024,120.56
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2048,237.90
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4096,479.93
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8192,932.89
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16384,1857.34
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32768,3436.90
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,65536,6696.20
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,131072,12336.31
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,262144,21028.20
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,524288,37604.39
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1048576,57713.23
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2097152,82023.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4194304,116091.03
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8388608,131226.58
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16777216,141124.42
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,33554432,147099.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,67108864,149476.66
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1,2.91
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2,5.86
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4,12.47
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8,25.06
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16,51.35
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,32,102.04
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,64,203.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,128,398.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,256,773.42
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,512,46.14
