stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4,17.39
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8,34.82
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16,69.02
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32,138.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,64,274.59
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,128,555.32
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,256,1102.68
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,512,2153.77
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1024,4294.65
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2048,7909.37
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4096,13139.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8192,17819.41
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16384,20056.27
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32768,24548.36
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,65536,29996.70
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,131072,32859.19
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,262144,24970.79
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,524288,14662.29
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1048576,11529.83
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2097152,10996.29
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4194304,10880.29
